category_code,country_code,state_code,age,success,number_degrees
music,USA,other,1097.0,0,
mobile,USA,other,366.0,0,
web,other,other,1062.0,0,
other,USA,other,1097.0,0,
biotech,USA,other,366.0,0,
ecommerce,USA,other,366.0,0,
enterprise,USA,California,731.0,0,
news,USA,other,1097.0,0,
enterprise,USA,other,1281.0,0,
games_video,other,other,366.0,0,
mobile,USA,other,1.0,0,
software,other,other,713.0,0,
enterprise,USA,other,390.0,1,
ecommerce,USA,other,1.0,0,
web,other,other,363.0,1,14.0
games_video,other,other,1.0,0,
other,other,other,1.0,0,
biotech,USA,other,1.0,0,
biotech,USA,other,366.0,0,
web,USA,other,1281.0,0,
biotech,USA,other,1.0,0,
biotech,USA,California,366.0,0,
biotech,USA,other,1097.0,0,
hardware,USA,other,366.0,0,
biotech,USA,other,731.0,0,14.0
hardware,other,other,1.0,0,
biotech,USA,other,1097.0,0,
biotech,USA,other,1097.0,0,
analytics,USA,other,1.0,0,
biotech,USA,other,1097.0,0,
web,other,other,1097.0,0,
web,other,other,1455.0,1,
finance,USA,other,731.0,0,
games_video,USA,California,1431.0,0,
games_video,USA,other,1.0,0,
other,USA,other,1066.0,0,
biotech,USA,California,1.0,0,
analytics,USA,other,1097.0,0,
cleantech,other,other,1.0,0,
medical,USA,other,611.0,0,
medical,USA,other,366.0,0,
health,USA,other,1.0,0,
hardware,USA,other,731.0,0,
photo_video,USA,California,1.0,0,
medical,USA,other,731.0,0,
network_hosting,USA,other,1.0,0,
web,USA,other,1.0,0,
biotech,other,other,366.0,0,
advertising,other,other,1.0,0,
social,other,other,366.0,0,
mobile,other,other,1.0,0,
software,USA,other,731.0,0,
analytics,USA,other,1.0,0,
health,USA,other,1.0,0,
software,USA,other,1097.0,0,
web,other,other,700.0,0,
biotech,USA,other,1097.0,0,
software,USA,other,731.0,0,
semiconductor,USA,other,366.0,0,
advertising,USA,California,249.0,0,
web,USA,other,1.0,0,
other,USA,other,1213.0,0,
biotech,USA,other,1.0,0,
biotech,USA,other,1097.0,0,
web,other,other,366.0,0,
real_estate,other,other,1.0,0,
web,other,other,729.0,1,
mobile,USA,other,1.0,0,
enterprise,USA,California,1097.0,0,
advertising,USA,California,1189.0,0,
mobile,other,other,731.0,0,
advertising,USA,California,366.0,0,
software,USA,other,909.0,1,
news,other,other,731.0,0,
nonprofit,other,other,1089.0,0,19.0
enterprise,USA,California,731.0,0,
web,other,other,731.0,0,
advertising,USA,other,1128.0,0,
analytics,USA,other,1.0,0,
ecommerce,other,other,480.0,0,
automotive,other,other,123.0,0,
ecommerce,USA,California,236.0,1,
software,USA,other,1.0,0,
biotech,other,other,1.0,0,
web,other,other,850.0,0,
biotech,other,other,366.0,0,
hardware,USA,other,1097.0,0,
semiconductor,USA,other,731.0,0,
biotech,USA,other,1097.0,0,
analytics,USA,other,1.0,0,
biotech,USA,other,1.0,0,
software,USA,other,731.0,0,
travel,USA,other,1.0,0,
biotech,USA,other,1097.0,0,
analytics,USA,other,1.0,0,
news,USA,other,1158.0,0,
mobile,USA,other,383.0,0,
software,USA,other,366.0,0,
hardware,USA,California,362.0,0,
ecommerce,other,other,366.0,0,
messaging,other,other,366.0,0,
enterprise,USA,California,1431.0,0,
finance,other,other,914.0,0,
health,USA,other,1.0,0,
mobile,other,other,672.0,0,
web,other,other,1250.0,0,
legal,USA,other,1097.0,0,
ecommerce,other,other,731.0,0,
ecommerce,USA,other,366.0,0,
enterprise,USA,California,366.0,0,
web,other,other,1311.0,0,
games_video,other,other,93.0,0,
ecommerce,USA,other,1.0,0,
hospitality,other,other,1097.0,0,
web,other,other,742.0,0,
web,USA,other,1160.0,0,
web,USA,California,1097.0,0,
ecommerce,USA,other,1.0,0,
finance,USA,other,366.0,0,
biotech,USA,other,1.0,0,
analytics,USA,other,1.0,0,
software,other,other,1097.0,0,
analytics,USA,California,695.0,0,
hardware,USA,other,1097.0,0,
cleantech,other,other,1097.0,0,
education,USA,other,366.0,0,
web,USA,other,1282.0,1,
biotech,USA,other,1.0,0,
biotech,USA,California,1097.0,0,
medical,USA,other,1097.0,0,
biotech,USA,other,731.0,0,
biotech,USA,California,1097.0,0,
biotech,USA,other,366.0,0,
analytics,USA,other,731.0,0,
semiconductor,USA,other,1097.0,0,
cleantech,USA,other,731.0,0,
medical,USA,other,1097.0,0,
ecommerce,other,other,72.0,0,
biotech,USA,other,366.0,0,
mobile,USA,other,731.0,0,
enterprise,USA,California,1.0,0,
biotech,USA,California,1.0,0,
,other,other,32.0,0,
health,USA,other,215.0,0,
design,other,other,1.0,0,
biotech,USA,other,1.0,0,
cleantech,USA,other,1158.0,0,38.0
transportation,USA,other,1.0,0,
real_estate,USA,other,731.0,0,
enterprise,USA,California,1.0,0,
software,USA,other,1.0,0,
biotech,other,other,366.0,0,
web,USA,other,1385.0,0,
software,USA,other,731.0,0,
enterprise,USA,other,366.0,0,
design,other,other,366.0,0,
advertising,USA,other,731.0,0,
mobile,USA,California,1128.0,0,
mobile,USA,other,1097.0,0,
enterprise,USA,other,794.0,0,
software,USA,other,1.0,0,
medical,USA,California,731.0,0,
search,other,other,19.0,1,
web,other,other,366.0,0,
health,other,other,1.0,0,
biotech,other,other,731.0,0,
other,other,other,1.0,0,
analytics,other,other,366.0,0,
software,USA,other,366.0,0,
biotech,other,other,1.0,0,
medical,other,other,366.0,0,
advertising,other,other,1097.0,0,
advertising,USA,other,1097.0,0,
other,USA,California,1065.0,0,
software,other,other,366.0,0,
advertising,other,other,488.0,0,
mobile,USA,other,366.0,0,
other,USA,other,1250.0,0,
software,USA,other,366.0,0,
games_video,other,other,1403.0,0,
web,USA,other,1097.0,0,
social,USA,other,1.0,0,
mobile,USA,other,731.0,0,
health,USA,other,1.0,0,
biotech,USA,other,1.0,0,
biotech,USA,California,366.0,0,
biotech,USA,other,366.0,0,
biotech,USA,other,1097.0,0,
health,USA,other,1.0,0,
software,USA,other,1.0,0,
mobile,USA,other,1.0,0,
enterprise,USA,other,366.0,0,
mobile,USA,California,700.0,0,53.0
social,USA,other,1.0,0,
biotech,USA,California,1097.0,0,
web,USA,California,1.0,0,
software,USA,California,649.0,0,
health,USA,other,366.0,0,
biotech,USA,California,1.0,0,
biotech,USA,other,1097.0,0,
travel,other,other,1066.0,0,
biotech,USA,other,1097.0,0,
software,USA,other,1.0,0,
biotech,USA,other,366.0,0,
enterprise,USA,other,1097.0,0,
software,USA,other,366.0,0,
software,USA,California,1.0,0,
mobile,other,other,152.0,0,
consulting,USA,other,366.0,0,
biotech,USA,other,366.0,0,
software,USA,other,1.0,0,
web,USA,other,1097.0,0,
cleantech,USA,other,62.0,0,
other,USA,other,976.0,0,
ecommerce,USA,California,457.0,1,
ecommerce,USA,California,639.0,1,
network_hosting,USA,other,366.0,0,
games_video,other,other,1097.0,0,
biotech,USA,other,1.0,0,
,other,other,1.0,0,
biotech,other,other,731.0,0,
medical,USA,other,1097.0,0,
medical,USA,other,366.0,0,
enterprise,USA,other,1.0,0,
software,other,other,1.0,0,
ecommerce,other,other,1197.0,1,
search,other,other,366.0,0,
ecommerce,other,other,1.0,0,
software,other,other,1280.0,0,
mobile,other,other,366.0,0,
software,USA,California,731.0,0,
education,USA,other,1.0,0,
automotive,USA,California,1097.0,0,
ecommerce,other,other,366.0,0,
education,USA,other,116.0,0,
medical,USA,other,731.0,0,
news,USA,other,746.0,0,
biotech,USA,other,366.0,0,
messaging,other,other,366.0,0,
enterprise,USA,other,1409.0,0,
travel,other,other,731.0,0,
finance,USA,other,366.0,0,
web,USA,other,774.0,0,
software,USA,other,731.0,0,
ecommerce,other,other,376.0,0,
ecommerce,other,other,366.0,0,
search,other,other,1097.0,0,
social,other,other,101.0,0,
social,other,other,1.0,0,
games_video,other,other,1097.0,0,
software,USA,other,398.0,1,
games_video,USA,other,55.0,1,
web,USA,other,731.0,0,
analytics,USA,other,335.0,0,
finance,USA,other,1.0,0,
network_hosting,USA,California,762.0,0,
cleantech,USA,other,1097.0,0,
enterprise,other,other,366.0,0,
fashion,USA,California,79.0,1,
messaging,USA,other,1037.0,0,
mobile,NZL,other,123.0,0,
biotech,USA,other,366.0,0,
network_hosting,other,other,366.0,0,
web,other,other,366.0,0,
biotech,other,other,731.0,0,
biotech,USA,California,1.0,0,
medical,USA,California,1097.0,0,
health,USA,other,366.0,0,
biotech,USA,other,366.0,0,
biotech,USA,other,1097.0,0,
mobile,USA,other,1311.0,0,35.0
web,other,other,1097.0,0,
mobile,USA,California,1421.0,0,
ecommerce,other,other,1167.0,0,
games_video,other,other,921.0,1,
analytics,USA,California,1.0,0,
fashion,USA,California,366.0,0,
photo_video,USA,California,1.0,0,
software,other,other,666.0,0,
games_video,other,other,915.0,0,
software,USA,other,1097.0,0,
ecommerce,other,other,265.0,1,
biotech,USA,California,1.0,0,
hardware,USA,other,366.0,0,
hardware,USA,California,974.0,1,
security,USA,California,1.0,0,
hardware,USA,California,366.0,0,
finance,USA,other,1188.0,1,
enterprise,USA,California,1.0,0,
software,USA,other,366.0,0,
other,other,other,1338.0,0,
ecommerce,USA,California,1.0,0,
mobile,other,other,731.0,0,
advertising,USA,California,366.0,0,
software,USA,other,731.0,0,
hospitality,other,other,1372.0,0,
mobile,other,other,1.0,0,
cleantech,other,other,1097.0,0,
transportation,USA,California,4.0,0,
enterprise,USA,California,731.0,0,
biotech,USA,other,731.0,0,
cleantech,USA,other,1097.0,0,
biotech,USA,other,1097.0,0,
biotech,USA,California,1097.0,0,
social,USA,California,1128.0,0,
hardware,USA,other,124.0,0,
biotech,USA,other,366.0,0,
,USA,other,731.0,0,
biotech,USA,other,366.0,0,
real_estate,USA,other,731.0,0,
ecommerce,USA,other,792.0,0,
hardware,USA,California,366.0,0,
mobile,USA,other,1.0,0,
biotech,USA,California,366.0,0,
web,USA,other,366.0,0,
photo_video,USA,other,1.0,0,
software,USA,other,1.0,0,
mobile,USA,other,1.0,0,
semiconductor,USA,other,1097.0,0,
ecommerce,USA,other,397.0,0,
enterprise,USA,other,1.0,0,
local,USA,other,1.0,0,
cleantech,USA,other,366.0,0,
social,USA,California,1.0,0,
advertising,USA,other,1097.0,0,
mobile,USA,other,366.0,0,
biotech,USA,other,366.0,0,
biotech,USA,other,1097.0,0,
software,USA,other,1.0,0,
analytics,USA,other,1.0,0,
advertising,USA,other,366.0,0,
biotech,USA,other,366.0,0,
enterprise,USA,other,366.0,0,
software,USA,other,366.0,0,
manufacturing,USA,other,731.0,0,
mobile,other,other,93.0,0,
social,USA,California,207.0,0,
software,USA,California,1426.0,1,32.0
hardware,other,other,1077.0,0,
hospitality,USA,other,731.0,0,
web,other,other,9.0,0,
web,USA,other,625.0,0,
mobile,USA,California,1.0,0,
web,USA,other,611.0,0,
ecommerce,other,other,84.0,0,
hardware,USA,California,228.0,1,
games_video,other,other,1.0,0,
biotech,USA,other,366.0,0,
biotech,USA,California,731.0,0,
software,USA,other,1.0,0,
biotech,USA,other,1.0,0,
enterprise,USA,California,731.0,0,
software,USA,California,1.0,0,
public_relations,USA,other,1089.0,0,
biotech,other,other,1.0,0,
photo_video,USA,other,731.0,0,
software,other,other,1452.0,1,
mobile,USA,other,1.0,0,
biotech,other,other,1097.0,0,
analytics,USA,other,366.0,0,
biotech,USA,other,1.0,0,
mobile,other,other,1.0,0,
photo_video,other,other,591.0,0,
photo_video,USA,other,366.0,0,
ecommerce,USA,other,1.0,0,
health,USA,other,1.0,0,
web,USA,other,651.0,0,
enterprise,other,other,1.0,0,
security,USA,California,1158.0,0,
enterprise,other,other,366.0,0,
games_video,other,other,1.0,0,
mobile,USA,other,366.0,0,
network_hosting,other,other,1395.0,0,
cleantech,other,other,1097.0,0,
ecommerce,USA,California,1.0,0,
enterprise,USA,California,1.0,0,
nanotech,other,other,1.0,0,
ecommerce,other,other,366.0,0,
hospitality,USA,other,1128.0,0,
web,other,other,641.0,0,
mobile,USA,other,1.0,0,
biotech,USA,other,1.0,0,
games_video,other,other,1.0,0,
enterprise,USA,other,366.0,0,
biotech,other,other,366.0,0,
web,other,other,1122.0,0,
cleantech,other,other,1097.0,0,
web,USA,other,366.0,0,
photo_video,USA,other,1097.0,0,
software,USA,other,731.0,0,
biotech,USA,other,1.0,0,
software,other,other,790.0,1,
finance,USA,other,731.0,0,
medical,USA,other,1097.0,0,
biotech,USA,other,1.0,0,
health,USA,other,1006.0,0,
biotech,USA,California,1097.0,0,
biotech,USA,other,1.0,0,4.0
analytics,USA,other,1.0,0,
messaging,other,other,215.0,0,
search,other,other,731.0,0,
ecommerce,other,other,483.0,0,
biotech,USA,other,731.0,0,
advertising,USA,other,1.0,0,
health,USA,other,1.0,0,
biotech,other,other,1281.0,0,
enterprise,USA,other,731.0,0,
analytics,other,other,731.0,0,
biotech,USA,California,1097.0,0,
analytics,USA,other,366.0,0,
biotech,USA,California,366.0,0,
software,USA,other,1.0,0,
analytics,USA,other,1.0,0,
software,USA,other,366.0,0,
news,USA,other,1097.0,0,
enterprise,USA,California,1.0,0,
ecommerce,USA,other,1.0,0,
search,other,other,366.0,0,
health,USA,California,731.0,0,
software,USA,other,49.0,1,
enterprise,USA,California,611.0,0,
news,other,other,1337.0,0,
biotech,other,other,366.0,0,
hardware,USA,other,731.0,0,
advertising,other,other,1.0,0,
education,other,other,366.0,0,
network_hosting,other,other,366.0,0,
advertising,USA,other,366.0,0,
health,USA,other,1097.0,0,
biotech,USA,other,731.0,0,
biotech,USA,other,1.0,0,
biotech,other,other,1097.0,0,
medical,other,other,1.0,0,
other,other,other,731.0,0,
software,USA,California,366.0,0,
other,other,other,1424.0,0,
software,USA,other,623.0,0,
games_video,USA,other,298.0,0,
software,USA,California,1.0,0,
transportation,USA,other,1097.0,0,
hardware,USA,other,366.0,0,
analytics,USA,California,1418.0,1,
software,USA,other,366.0,0,
biotech,USA,other,1097.0,0,
biotech,USA,other,1097.0,0,
education,USA,other,1.0,0,
biotech,USA,California,1.0,0,
software,USA,other,366.0,0,
biotech,USA,California,1.0,0,
analytics,other,other,1097.0,0,
biotech,other,other,1250.0,0,
other,USA,other,427.0,0,
education,USA,other,1097.0,0,
web,USA,other,1.0,0,
consulting,other,other,1.0,0,
hardware,other,other,154.0,0,
education,other,other,366.0,0,
hardware,USA,California,731.0,0,
biotech,USA,California,1.0,0,
enterprise,USA,other,1097.0,0,
security,other,other,366.0,0,
analytics,other,other,1.0,0,
enterprise,USA,other,1.0,0,
biotech,USA,other,1.0,0,
news,USA,other,366.0,0,
biotech,other,other,366.0,0,
medical,USA,California,1.0,0,
health,USA,other,1.0,0,
security,USA,other,731.0,0,
biotech,USA,California,1.0,0,
web,NZL,other,1.0,0,
biotech,USA,other,1.0,0,
web,USA,other,1.0,0,
analytics,USA,other,366.0,0,
enterprise,USA,other,366.0,0,
hardware,USA,California,366.0,0,
mobile,USA,other,1097.0,0,
biotech,USA,other,1.0,0,
enterprise,USA,other,394.0,0,
enterprise,USA,other,201.0,0,
advertising,USA,other,1.0,0,
web,USA,California,731.0,0,
software,USA,other,726.0,0,
ecommerce,other,other,366.0,0,
biotech,other,other,366.0,0,
other,USA,other,1.0,0,
analytics,USA,other,1.0,0,
web,other,other,1128.0,0,
software,USA,other,366.0,0,
biotech,USA,other,1.0,0,
software,other,other,1097.0,0,
software,other,other,1182.0,0,
automotive,USA,other,1097.0,0,
biotech,USA,other,1097.0,0,
medical,USA,California,731.0,0,
medical,USA,other,1.0,0,
biotech,USA,other,1.0,0,
ecommerce,other,other,1121.0,1,
enterprise,USA,California,1.0,0,
enterprise,USA,other,1.0,0,
biotech,USA,California,731.0,0,
web,other,other,992.0,0,
,USA,California,366.0,0,
software,other,other,1357.0,0,
nanotech,USA,other,366.0,0,
cleantech,USA,other,731.0,0,
biotech,USA,other,1097.0,0,
software,USA,California,1.0,0,
mobile,USA,other,611.0,0,
sports,USA,other,1.0,0,
advertising,USA,other,550.0,0,
biotech,USA,other,366.0,0,
biotech,USA,other,731.0,0,
network_hosting,USA,other,1.0,0,
biotech,USA,other,731.0,0,
software,USA,other,1097.0,0,
biotech,USA,other,1097.0,0,
biotech,USA,California,731.0,0,
social,USA,California,731.0,0,
games_video,USA,California,864.0,0,
games_video,other,other,731.0,0,
mobile,USA,California,1097.0,0,
web,other,other,1250.0,0,
web,USA,other,397.0,0,
hardware,other,other,1.0,0,
ecommerce,USA,other,276.0,0,
biotech,USA,other,1.0,0,
consulting,USA,California,185.0,0,
hardware,USA,other,1097.0,0,
ecommerce,USA,other,731.0,0,
ecommerce,USA,other,1221.0,0,
software,other,other,731.0,0,
biotech,USA,California,1.0,0,
software,USA,other,731.0,0,
software,USA,California,1.0,0,
biotech,USA,other,1.0,0,
biotech,USA,other,1097.0,0,
biotech,USA,other,1.0,0,
mobile,other,other,700.0,0,
software,USA,California,641.0,0,
software,other,other,651.0,0,
hardware,USA,other,1097.0,0,
web,USA,other,366.0,0,
finance,other,other,207.0,0,
software,other,other,366.0,0,
software,USA,California,1.0,0,
software,USA,other,366.0,0,
software,USA,other,366.0,0,
biotech,USA,other,366.0,0,
security,USA,California,366.0,0,
finance,USA,other,641.0,0,
education,other,other,853.0,0,
mobile,other,other,366.0,0,
software,USA,California,1.0,0,
music,USA,California,366.0,0,
enterprise,USA,California,366.0,0,
software,other,other,366.0,0,
network_hosting,USA,California,1311.0,0,
hospitality,USA,other,1.0,0,
enterprise,USA,California,1012.0,1,19.0
biotech,USA,other,1.0,0,
analytics,USA,other,1.0,0,
ecommerce,USA,other,672.0,0,16.0
cleantech,USA,California,1182.0,1,
enterprise,other,other,550.0,0,
mobile,USA,California,1097.0,0,
mobile,other,other,792.0,0,
network_hosting,USA,California,1.0,0,
hardware,USA,other,1.0,0,
ecommerce,other,other,1045.0,0,
biotech,USA,other,731.0,0,
software,other,other,1140.0,0,
software,USA,other,1097.0,0,
biotech,USA,other,1.0,0,
biotech,USA,other,1.0,0,
network_hosting,USA,California,1.0,0,
hardware,USA,other,1000.0,1,
ecommerce,other,other,1281.0,0,
software,other,other,762.0,0,
fashion,USA,other,731.0,0,
software,USA,other,852.0,1,
advertising,USA,California,1128.0,0,
web,USA,other,1097.0,0,
news,USA,California,1.0,0,
network_hosting,USA,other,1.0,0,
software,other,other,1250.0,0,
mobile,other,other,762.0,0,
web,other,other,1.0,0,
hardware,USA,California,108.0,0,
social,USA,other,366.0,0,
medical,USA,other,366.0,0,
finance,other,other,735.0,0,
,other,other,366.0,0,
games_video,other,other,731.0,0,
,USA,other,366.0,0,
network_hosting,other,other,1189.0,0,
messaging,other,other,732.0,0,8.0
games_video,USA,other,1176.0,0,
software,USA,other,731.0,0,
software,USA,other,366.0,0,
advertising,USA,other,556.0,0,
software,USA,other,1.0,0,
biotech,USA,other,1097.0,0,
software,other,other,1.0,0,
mobile,other,other,1.0,0,
web,other,other,1.0,0,
web,other,other,1.0,0,
ecommerce,other,other,1.0,0,
games_video,other,other,1.0,0,
mobile,USA,California,731.0,0,
software,USA,other,731.0,0,
web,other,other,1.0,0,
software,USA,other,1.0,0,
other,USA,California,366.0,0,
biotech,USA,other,731.0,0,
games_video,USA,other,1.0,0,
other,USA,California,1.0,0,
biotech,USA,other,1097.0,0,33.0
cleantech,USA,other,1097.0,0,
biotech,USA,other,731.0,0,
software,USA,other,731.0,0,
ecommerce,USA,other,1.0,0,
medical,USA,other,731.0,0,
software,USA,other,1.0,0,
biotech,USA,other,366.0,0,
software,USA,other,1.0,0,
hospitality,USA,other,366.0,0,
ecommerce,USA,other,1.0,0,
biotech,USA,other,1.0,0,
software,USA,other,366.0,0,
biotech,USA,other,366.0,0,
hardware,USA,other,1.0,0,
ecommerce,other,other,1.0,0,
advertising,USA,California,641.0,0,
mobile,USA,California,731.0,0,
web,USA,other,1066.0,0,
hardware,USA,California,731.0,0,
biotech,USA,other,366.0,1,
,other,other,1.0,0,
ecommerce,other,other,1097.0,0,
mobile,other,other,1.0,0,
cleantech,USA,other,792.0,0,
mobile,USA,other,366.0,0,
mobile,other,other,1.0,0,
ecommerce,other,other,762.0,0,
